video_code,points
M090556,"[505.0183371595119, 1070.4642704801356, 1113.9049600237195, 1070.4642704801356, 1252.6386209294885, 642.2186557618967, 1355.9181240482274, 229.37755955870233, 1132.4027814778221, 207.8112336376399, 868.8088257568613, 559.034255780656]"
M090557,"[1135.4857517201726, 207.64006856646662, 603.6733849147254, 933.1928906250656, 501.93536691716156, 1074.9144609634757, 1127.7783261142965, 1073.3740091119712, 1294.2587192012193, 534.2158610854115, 1368.250005017629, 235.3682018935468]"
M090558,"[1135.4857517201726, 207.64006856646654, 1371.3538214197388, 232.10418423207886, 1312.3094242056588, 492.3329652547722, 1127.3312096646341, 1078.4571373469191, 499.17602278573554, 1078.4571373469191, 680.955614678689, 819.5268741087444, 810.2690887328315, 635.5284585123788]"
M090560,"[517.3502181289136, 1067.2122017059535, 1106.1975344178436, 1073.3740091119712, 1371.3329752599795, 233.82775004204234, 1135.4857517201726, 209.180520417971, 807.149420909853, 640.5070388392189]"
M090561,"[1135.4857517201726, 207.64006856646662, 603.6733849147254, 933.1928906250656, 501.93536691716156, 1074.9144609634757, 1127.7783261142965, 1073.3740091119712, 1294.2587192012193, 534.2158610854115, 1368.250005017629, 235.3682018935468]"
M090563,"[1135.4857517201726, 207.64006856646662, 603.6733849147254, 933.1928906250656, 501.93536691716156, 1074.9144609634757, 1127.7783261142965, 1073.3740091119712, 1294.2587192012193, 534.2158610854115, 1368.250005017629, 235.3682018935468]"
M090566,"[1135.4857517201726, 207.64006856646662, 603.6733849147254, 933.1928906250656, 501.93536691716156, 1074.9144609634757, 1127.7783261142965, 1073.3740091119712, 1294.2587192012193, 534.2158610854115, 1368.250005017629, 235.3682018935468]"
M090567,"[1135.4857517201726, 207.64006856646654, 1372.041972651198, 226.60502087025344, 1312.3094242056588, 492.3329652547722, 1127.3312096646341, 1078.4571373469191, 499.17602278573554, 1078.4571373469191, 680.955614678689, 819.5268741087444, 810.2690887328315, 635.5284585123788]"
M090568,"[1137.0272368413478, 207.64006856646645, 1374.4159455023298, 227.6659426360245, 1283.4683233529925, 578.8889647790406, 1209.4770375365827, 840.7657795347983, 1147.817632689574, 1007.1345794972797, 1104.6560492966682, 1070.2931054089624, 501.93536691716156, 1078.4571373469191, 804.0664506675025, 645.1283943937323]"
M090569,"[1135.4857517201726, 207.64006856646662, 603.6733849147254, 933.1928906250656, 501.93536691716156, 1074.9144609634757, 1127.7783261142965, 1073.3740091119712, 1294.2587192012193, 534.2158610854115, 1368.250005017629, 235.3682018935468]"
M090570,"[1128.4872374733375, 216.0431240879937, 1372.041972651198, 226.60502087025344, 1312.3094242056588, 492.3329652547722, 1127.3312096646341, 1078.4571373469191, 499.17602278573554, 1078.4571373469191, 680.955614678689, 819.5268741087444, 810.2690887328315, 635.5284585123788]"
M090571,"[1135.4857517201726, 207.64006856646662, 603.6733849147254, 933.1928906250656, 501.93536691716156, 1074.9144609634757, 1127.7783261142965, 1073.3740091119712, 1294.2587192012193, 534.2158610854115, 1368.250005017629, 235.3682018935468]"
M090572,"[1128.4872374733375, 216.0431240879937, 1372.041972651198, 226.60502087025344, 1312.3094242056588, 492.3329652547722, 1127.3312096646341, 1078.4571373469191, 499.17602278573554, 1078.4571373469191, 680.955614678689, 819.5268741087444, 810.2690887328315, 635.5284585123788]"
M090574,"[1135.4857517201726, 207.64006856646662, 603.6733849147254, 933.1928906250656, 501.93536691716156, 1074.9144609634757, 1127.7783261142965, 1073.3740091119712, 1294.2587192012193, 534.2158610854115, 1368.250005017629, 235.3682018935468]"
M090575,"[1128.4872374733375, 216.0431240879937, 1372.041972651198, 226.60502087025344, 1312.3094242056588, 492.3329652547722, 1127.3312096646341, 1078.4571373469191, 499.17602278573554, 1078.4571373469191, 680.955614678689, 819.5268741087444, 810.2690887328315, 635.5284585123788]"
M090576,"[1128.4872374733375, 216.0431240879937, 1372.041972651198, 226.60502087025344, 1312.3094242056588, 492.3329652547722, 1127.3312096646341, 1078.4571373469191, 499.17602278573554, 1078.4571373469191, 680.955614678689, 819.5268741087444, 810.2690887328315, 635.5284585123788]"
M090578,"[1130.0287225945126, 216.0431240879937, 1227.974858990685, 327.79531298381426, 1313.850909326834, 492.3329652547722, 1128.8726947858092, 1078.4571373469191, 500.71750790691067, 1078.4571373469191, 682.4970997998641, 819.5268741087444, 811.8105738540065, 635.5284585123788]"
M090579,"[1135.4857517201726, 207.64006856646662, 603.6733849147254, 933.1928906250656, 501.93536691716156, 1074.9144609634757, 1127.7783261142965, 1073.3740091119712, 1294.2587192012193, 534.2158610854115, 1368.250005017629, 235.3682018935468]"
M090580,"[1138.568721962523, 209.18052041797108, 1372.041972651198, 226.60502087025344, 1312.3094242056588, 492.3329652547722, 1127.3312096646341, 1078.4571373469191, 499.17602278573554, 1078.4571373469191, 680.955614678689, 819.5268741087444, 810.2690887328315, 635.5284585123788]"
M090581,"[1135.4857517201726, 207.64006856646662, 603.6733849147254, 933.1928906250656, 501.93536691716156, 1074.9144609634757, 1127.7783261142965, 1073.3740091119712, 1294.2587192012193, 534.2158610854115, 1368.250005017629, 235.3682018935468]"
M090582,"[1138.568721962523, 209.18052041797108, 1372.041972651198, 226.60502087025344, 1312.3094242056588, 492.3329652547722, 1127.3312096646341, 1078.4571373469191, 499.17602278573554, 1078.4571373469191, 680.955614678689, 819.5268741087444, 810.2690887328315, 635.5284585123788]"
M090583,"[1135.4857517201726, 207.64006856646662, 603.6733849147254, 933.1928906250656, 501.93536691716156, 1074.9144609634757, 1127.7783261142965, 1073.3740091119712, 1294.2587192012193, 534.2158610854115, 1368.250005017629, 235.3682018935468]"
M090584,"[1138.568721962523, 209.18052041797108, 1372.041972651198, 226.60502087025344, 1312.3094242056588, 492.3329652547722, 1127.3312096646341, 1078.4571373469191, 499.17602278573554, 1078.4571373469191, 680.955614678689, 819.5268741087444, 810.2690887328315, 635.5284585123788]"
M090585,"[1135.4857517201726, 207.64006856646662, 603.6733849147254, 933.1928906250656, 501.93536691716156, 1074.9144609634757, 1127.7783261142965, 1073.3740091119712, 1294.2587192012193, 534.2158610854115, 1368.250005017629, 235.3682018935468]"
M090586,"[1135.4857517201726, 207.64006856646662, 603.6733849147254, 933.1928906250656, 501.93536691716156, 1074.9144609634757, 1127.7783261142965, 1073.3740091119712, 1294.2587192012193, 534.2158610854115, 1368.250005017629, 235.3682018935468]"
M090587,"[1138.568721962523, 209.18052041797108, 1372.041972651198, 226.60502087025344, 1312.3094242056588, 492.3329652547722, 1127.3312096646341, 1078.4571373469191, 499.17602278573554, 1078.4571373469191, 680.955614678689, 819.5268741087444, 810.2690887328315, 635.5284585123788]"
M090588,"[1135.4857517201726, 207.64006856646662, 603.6733849147254, 933.1928906250656, 501.93536691716156, 1074.9144609634757, 1127.7783261142965, 1073.3740091119712, 1294.2587192012193, 534.2158610854115, 1368.250005017629, 235.3682018935468]"
M090589,"[1138.568721962523, 209.18052041797108, 1372.041972651198, 226.60502087025344, 1312.3094242056588, 492.3329652547722, 1127.3312096646341, 1078.4571373469191, 499.17602278573554, 1078.4571373469191, 680.955614678689, 819.5268741087444, 810.2690887328315, 635.5284585123788]"
M090590,"[1138.568721962523, 209.18052041797108, 1372.041972651198, 226.60502087025344, 1312.3094242056588, 492.3329652547722, 1127.3312096646341, 1078.4571373469191, 499.17602278573554, 1078.4571373469191, 680.955614678689, 819.5268741087444, 810.2690887328315, 635.5284585123788]"
M090591,"[1135.4857517201726, 207.64006856646662, 603.6733849147254, 933.1928906250656, 501.93536691716156, 1074.9144609634757, 1127.7783261142965, 1073.3740091119712, 1294.2587192012193, 534.2158610854115, 1368.250005017629, 235.3682018935468]"
M090592,"[1135.4857517201726, 207.64006856646662, 603.6733849147254, 933.1928906250656, 501.93536691716156, 1074.9144609634757, 1127.7783261142965, 1073.3740091119712, 1294.2587192012193, 534.2158610854115, 1368.250005017629, 235.3682018935468]"
M090593,"[1135.4857517201726, 207.64006856646662, 603.6733849147254, 933.1928906250656, 501.93536691716156, 1074.9144609634757, 1127.7783261142965, 1073.3740091119712, 1294.2587192012193, 534.2158610854115, 1360.5425794117532, 236.90865374505125]"
M090594,"[1135.4857517201726, 207.64006856646662, 603.6733849147254, 933.1928906250656, 501.93536691716156, 1074.9144609634757, 1127.7783261142965, 1073.3740091119712, 1294.2587192012193, 534.2158610854115, 1360.5425794117532, 236.90865374505125]"
M090595,"[1135.4857517201726, 207.64006856646662, 603.6733849147254, 933.1928906250656, 501.93536691716156, 1074.9144609634757, 1127.7783261142965, 1073.3740091119712, 1294.2587192012193, 534.2158610854115, 1360.5425794117532, 236.90865374505125]"
M090596,"[1135.4857517201726, 207.64006856646662, 603.6733849147254, 933.1928906250656, 501.93536691716156, 1074.9144609634757, 1127.7783261142965, 1073.3740091119712, 1294.2587192012193, 534.2158610854115, 1368.250005017629, 235.3682018935468]"
M090597,"[1135.4857517201726, 207.64006856646662, 603.6733849147254, 933.1928906250656, 501.93536691716156, 1074.9144609634757, 1127.7783261142965, 1073.3740091119712, 1294.2587192012193, 534.2158610854115, 1360.5425794117532, 236.90865374505125]"
M090598,"[1135.4857517201726, 207.64006856646662, 603.6733849147254, 933.1928906250656, 501.93536691716156, 1074.9144609634757, 1127.7783261142965, 1073.3740091119712, 1294.2587192012193, 534.2158610854115, 1360.5425794117532, 236.90865374505125]"
M090599,"[1135.4857517201726, 207.64006856646662, 603.6733849147254, 933.1928906250656, 501.93536691716156, 1074.9144609634757, 1127.7783261142965, 1073.3740091119712, 1294.2587192012193, 534.2158610854115, 1360.5425794117532, 236.90865374505125]"
M090600,"[1135.4857517201726, 207.64006856646662, 603.6733849147254, 933.1928906250656, 501.93536691716156, 1074.9144609634757, 1127.7783261142965, 1073.3740091119712, 1294.2587192012193, 534.2158610854115, 1360.5425794117532, 236.90865374505125]"
M090601,"[1135.4857517201726, 207.64006856646662, 603.6733849147254, 933.1928906250656, 501.93536691716156, 1074.9144609634757, 1127.7783261142965, 1073.3740091119712, 1294.2587192012193, 534.2158610854115, 1360.5425794117532, 236.90865374505125]"
M090602,"[1123.1538707507707, 206.09961671496217, 1349.7521835635266, 236.90865374505125, 1141.6516922048731, 1045.6458757848911, 503.4768520383366, 1074.914460963476]"
M090603,"[1123.1538707507707, 206.09961671496217, 1349.7521835635266, 236.90865374505125, 1141.6516922048731, 1045.6458757848911, 503.4768520383366, 1074.914460963476]"
M090604,"[1123.1538707507707, 206.09961671496217, 1349.7521835635266, 236.90865374505125, 1141.6516922048731, 1045.6458757848911, 503.4768520383366, 1074.914460963476]"
M090605,"[1123.1538707507707, 206.09961671496217, 1349.7521835635266, 236.90865374505125, 1141.6516922048731, 1045.6458757848911, 503.4768520383366, 1074.914460963476]"
M090606,"[1123.1538707507707, 206.09961671496217, 1349.7521835635266, 236.90865374505125, 1141.6516922048731, 1045.6458757848911, 503.4768520383366, 1074.914460963476]"
M090607,"[1123.1538707507707, 206.09961671496217, 1349.7521835635266, 236.90865374505125, 1141.6516922048731, 1045.6458757848911, 503.4768520383366, 1074.914460963476]"
M090608,"[1135.4857517201726, 209.69400755149954, 1349.7521835635266, 236.90865374505125, 1141.6516922048731, 1045.6458757848911, 503.4768520383366, 1074.914460963476]"
M090609,"[1135.4857517201726, 209.69400755149954, 1349.7521835635266, 236.90865374505125, 1141.6516922048731, 1045.6458757848911, 503.4768520383366, 1074.914460963476]"
M090610,"[1135.4857517201726, 209.69400755149954, 1349.7521835635266, 236.90865374505125, 1141.6516922048731, 1045.6458757848911, 503.4768520383366, 1074.914460963476]"
M090611,"[1135.4857517201726, 209.69400755149954, 1349.7521835635266, 236.90865374505125, 1141.6516922048731, 1045.6458757848911, 503.4768520383366, 1074.914460963476]"
M090612,"[1135.4857517201726, 209.69400755149954, 1349.7521835635266, 236.90865374505125, 1141.6516922048731, 1045.6458757848911, 503.4768520383366, 1074.914460963476]"
M090613,"[1135.4857517201726, 209.69400755149954, 1349.7521835635266, 236.90865374505125, 1141.6516922048731, 1045.6458757848911, 503.4768520383366, 1074.914460963476]"
M090614,"[1133.944266598997, 213.62481039978942, 1348.210698442351, 240.83945659334114, 1140.1102070836978, 1049.5766786331808, 501.9353669171611, 1076.9166854954146]"
M090615,"[1133.944266598997, 213.62481039978942, 1348.210698442351, 240.83945659334114, 1140.1102070836978, 1049.5766786331808, 501.9353669171611, 1076.9166854954146]"
M100651,"[872.24177345193, 496.7993288453107, 1075.5598151825627, 393.37194097382, 1260.10178445786, 412.1282030230541, 1485.7840601915882, 444.76224778480514, 1608.593110870745, 465.496807166335, 1584.4180911033766, 556.0502624816011, 1543.1682812764043, 660.6058911726474, 1173.6945278139092, 571.4056243038151]"
M100652,"[872.24177345193, 496.7993288453107, 1075.5598151825627, 393.37194097382, 1260.10178445786, 412.1282030230541, 1485.7840601915882, 444.76224778480514, 1608.593110870745, 465.496807166335, 1584.4180911033766, 556.0502624816011, 1543.1682812764043, 660.6058911726474, 1173.6945278139092, 571.4056243038151]"
M100653,"[872.24177345193, 496.7993288453107, 1075.5598151825627, 393.37194097382, 1260.10178445786, 412.1282030230541, 1485.7840601915882, 444.76224778480514, 1608.593110870745, 465.496807166335, 1584.4180911033766, 556.0502624816011, 1543.1682812764043, 660.6058911726474, 1173.6945278139092, 571.4056243038151]"
M100654,"[872.24177345193, 496.7993288453107, 1075.5598151825627, 393.37194097382, 1260.10178445786, 412.1282030230541, 1485.7840601915882, 444.76224778480514, 1608.593110870745, 465.496807166335, 1584.4180911033766, 556.0502624816011, 1543.1682812764043, 660.6058911726474, 1173.6945278139092, 571.4056243038151]"
M100655,"[872.24177345193, 496.7993288453107, 1075.5598151825627, 393.37194097382, 1260.10178445786, 412.1282030230541, 1485.7840601915882, 444.76224778480514, 1608.593110870745, 465.496807166335, 1584.4180911033766, 556.0502624816011, 1543.1682812764043, 660.6058911726474, 1173.6945278139092, 571.4056243038151]"
M100656,"[872.24177345193, 496.7993288453107, 1075.5598151825627, 393.37194097382, 1260.10178445786, 412.1282030230541, 1485.7840601915882, 444.76224778480514, 1608.593110870745, 465.496807166335, 1584.4180911033766, 556.0502624816011, 1543.1682812764043, 660.6058911726474, 1173.6945278139092, 571.4056243038151]"
M100657,"[872.24177345193, 496.7993288453107, 1075.5598151825627, 393.37194097382, 1260.10178445786, 412.1282030230541, 1485.7840601915882, 444.76224778480514, 1608.593110870745, 465.496807166335, 1584.4180911033766, 556.0502624816011, 1543.1682812764043, 660.6058911726474, 1173.6945278139092, 571.4056243038151]"
M100658,"[872.24177345193, 496.7993288453107, 1075.5598151825627, 393.37194097382, 1260.10178445786, 412.1282030230541, 1485.7840601915882, 444.7622477848051, 1608.593110870745, 465.496807166335, 1584.4180911033766, 556.0502624816011, 1543.1682812764043, 660.6058911726474, 1173.6945278139092, 571.4056243038151]"
M100659,"[872.24177345193, 496.7993288453107, 1075.5598151825627, 393.37194097382, 1260.10178445786, 412.1282030230541, 1485.7840601915882, 444.76224778480514, 1608.593110870745, 465.496807166335, 1584.4180911033766, 556.0502624816011, 1543.1682812764043, 660.6058911726474, 1173.6945278139092, 571.4056243038151]"
M100660,"[1074.8982378950293, 392.6120487471924, 857.512838816265, 500.95089605021644, 1526.6345170359875, 657.1577429543178, 1598.428472354614, 462.58088763039535, 1331.3979648357167, 425.71558542311647]"
M100661,"[872.24177345193, 496.7993288453107, 1075.5598151825627, 393.37194097382, 1260.10178445786, 412.1282030230541, 1485.7840601915882, 444.76224778480514, 1608.593110870745, 465.496807166335, 1584.4180911033766, 556.0502624816011, 1543.1682812764043, 660.6058911726474, 1173.6945278139092, 571.4056243038151]"
M100662,"[1075.4415166013332, 393.8993626465808, 867.3193079895218, 500.2369968340175, 1230.983107998746, 588.0980548774361, 1534.2867418460132, 658.9662219801503, 1595.967028089815, 465.6616305422549, 1315.6643939374273, 419.73465314388966]"
M100665,"[1074.8982378950293, 392.6120487471924, 857.512838816265, 500.95089605021644, 1526.6345170359875, 657.1577429543178, 1598.428472354614, 462.58088763039535, 1331.3979648357167, 425.71558542311647]"
M100667,"[1074.8982378950293, 392.6120487471924, 857.512838816265, 500.95089605021644, 1526.6345170359875, 657.1577429543178, 1598.428472354614, 462.58088763039535, 1331.3979648357167, 425.71558542311647]"
M100668,"[1078.8652502919067, 467.1184801487193, 857.512838816265, 497.86624831450524, 1526.6345170359875, 654.0730952186065, 1598.4284723546139, 459.49623989468415, 1331.3979648357167, 422.6309376874052]"
M100669,"[859.236318199867, 498.3888522262981, 1066.8060829072065, 394.911848227362, 1351.0651050160159, 423.92202611416053, 1600.406876729429, 468.43093367543815, 1566.9899382523738, 567.7200351582883, 1529.032888114878, 658.5542278951417, 1162.55929822237, 572.8556783384358]"
M100670,"[1071.9756847299009, 394.7668229272438, 858.8918230893992, 501.69596316948554, 1247.0263072577116, 588.9689234969215, 1529.8529856439238, 658.9377623801245, 1602.816251078665, 464.83066096220654, 1319.9895726924526, 422.69888701103054]"
M100671,"[1071.9756847299009, 394.7668229272438, 858.8918230893992, 501.69596316948554, 1247.0263072577116, 588.9689234969215, 1529.8529856439238, 658.9377623801245, 1602.816251078665, 464.83066096220654, 1319.9895726924526, 422.69888701103054]"
M100672,"[860.3794114777509, 501.2434777910365, 1074.7560161055978, 389.8952180629286, 1292.8936137970916, 417.7322829949556, 1600.9681455757398, 465.00760314500246, 1535.3803596735302, 657.9138665576575, 1183.6517584263752, 577.8212586830534]"
M100673,"[1080.6392628417286, 389.9824723495963, 872.5082322778211, 497.5486346627238, 1133.064207812385, 563.2775770685304, 1355.689243886279, 617.3742782494221, 1529.192846760025, 657.0863758914113, 1589.1255250467275, 464.4654298704252, 1367.2269342915874, 427.60012766314634]"
M100674,"[1616.5258034828496, 468.2831507247419, 1455.0407806705136, 440.1265080118788, 1256.0554366849542, 411.4049285153466, 1130.3651114198988, 398.3703359256935, 1077.0060110715262, 391.26055814951906, 860.7781614049773, 498.2334570924095, 1070.5541800692558, 549.8051060340804, 1552.097280807029, 664.8448134519347]"
M100675,"[1075.9869749716122, 394.2180724064571, 1345.7354519089442, 425.47578278460855, 1610.5493930067948, 466.6044035714269, 1548.0469037285907, 664.0218586569372, 1189.4786640135483, 575.1840415228488, 863.8067338229462, 496.2170406614491]"
M100676,"[1549.4322352818033, 665.8696985297713, 1575.5189065632296, 594.7719207680271, 1600.4198200591368, 515.3794022674127, 1617.0204290564081, 467.9808837595834, 1542.317688568687, 454.9462911699303, 1392.9122075932432, 430.0620689533198, 1260.1073356150714, 411.1026615501881, 1126.11670585138, 396.8831059978392, 1075.1291210740465, 390.95829118436063, 1013.469716227038, 420.58236525175397, 861.6927196805558, 498.78992078967246, 1215.0485397653345, 584.1072541037655, 1400.0267543063596, 623.2110318727247]"
M100677,"[1079.0709892838026, 394.21807240645705, 1348.819466221135, 425.47578278460855, 1612.3997263007905, 462.4915085451526, 1551.1309180407811, 664.0218586569372, 1192.5626783257387, 575.1840415228488, 866.8907481351367, 496.2170406614491]"
M100678,"[1549.4322352818033, 665.8696985297713, 1575.5189065632296, 594.7719207680271, 1600.4198200591368, 515.3794022674127, 1617.0204290564081, 467.9808837595834, 1542.317688568687, 454.9462911699303, 1392.9122075932432, 430.0620689533198, 1260.1073356150714, 411.1026615501881, 1126.11670585138, 396.8831059978392, 1075.1291210740465, 390.95829118436063, 1013.469716227038, 420.58236525175397, 861.6927196805558, 498.78992078967246, 1215.0485397653345, 584.1072541037655, 1400.0267543063596, 623.2110318727247]"
M100679,"[1616.5258034828496, 468.2831507247419, 1455.0407806705136, 440.1265080118788, 1256.0554366849542, 411.4049285153466, 1130.3651114198988, 398.3703359256935, 1077.0060110715262, 391.26055814951906, 860.7781614049773, 498.2334570924095, 1070.5541800692558, 549.8051060340804, 1552.097280807029, 664.8448134519347]"
M100680,"[1079.0709892838026, 394.21807240645705, 1348.819466221135, 425.47578278460855, 1612.3997263007905, 462.4915085451526, 1551.1309180407811, 664.0218586569372, 1192.5626783257387, 575.1840415228488, 866.8907481351367, 496.2170406614491]"
M100681,"[863.7766331887574, 499.27685223541783, 1078.4352353915356, 391.3999876996347, 1227.9592921455308, 409.8854099176882, 1406.3595393625465, 434.4356012632239, 1616.6057738481063, 468.5328107796069, 1551.4502733574761, 666.1591361484006, 1202.9033598473036, 581.4342843156554]"
M100682,"[1616.5258034828496, 468.2831507247419, 1455.0407806705136, 440.1265080118788, 1256.0554366849542, 411.4049285153466, 1130.3651114198988, 398.3703359256935, 1077.0060110715262, 391.26055814951906, 860.7781614049773, 498.2334570924095, 1070.5541800692558, 549.8051060340804, 1552.097280807029, 664.8448134519347]"
M100683,"[1079.0709892838026, 394.21807240645705, 1348.819466221135, 425.47578278460855, 1612.3997263007905, 462.4915085451526, 1551.1309180407811, 664.0218586569372, 1125.3312039666537, 562.0228433339561, 866.8907481351367, 496.2170406614491]"
M100684,"[868.6624960084249, 497.80348313138205, 1083.4009290621655, 549.9500138836481, 1426.27058183858, 634.0955521429867, 1553.2154013786367, 667.279708076247, 1618.4674114225909, 470.54506932906116, 1407.2881789167025, 433.80546811723724, 1221.0233502457781, 406.5470543149163, 1078.6553283316962, 392.3252732006619]"
M100685,"[1616.5258034828496, 468.2831507247419, 1455.0407806705136, 440.1265080118788, 1256.0554366849542, 411.4049285153466, 1130.3651114198988, 398.3703359256935, 1077.0060110715262, 391.26055814951906, 860.7781614049773, 498.2334570924095, 1070.5541800692558, 549.8051060340804, 1552.097280807029, 664.8448134519347]"
M100686,"[863.7766331887574, 499.27685223541783, 1078.4352353915356, 391.3999876996347, 1227.9592921455308, 409.8854099176882, 1406.3595393625465, 434.4356012632239, 1616.6057738481063, 468.5328107796069, 1551.4502733574761, 666.1591361484006, 1202.9033598473036, 581.4342843156554]"
M100687,"[1616.5258034828496, 468.2831507247419, 1455.0407806705136, 440.1265080118788, 1256.0554366849542, 411.4049285153466, 1130.3651114198988, 398.3703359256935, 1077.0060110715262, 391.26055814951906, 860.7781614049773, 498.2334570924095, 1070.5541800692558, 549.8051060340804, 1552.097280807029, 664.8448134519347]"
M100688,"[1616.5258034828496, 468.2831507247419, 1455.0407806705136, 440.1265080118788, 1256.0554366849542, 411.4049285153466, 1130.3651114198988, 398.3703359256935, 1077.0060110715262, 391.26055814951906, 860.7781614049773, 498.2334570924095, 1070.5541800692558, 549.8051060340804, 1552.097280807029, 664.8448134519347]"
M100689,"[1071.0990353205013, 394.13045022765886, 1209.603235143581, 407.97996806381184, 1385.1024609409567, 431.6450311880415, 1615.3945920106971, 466.42592516149574, 1585.0955040312858, 560.5888560410978, 1551.5500851969375, 662.3281146926216, 1402.064539658002, 627.5201624056962, 1207.4390145736231, 583.3178393568637, 1045.8608866000477, 544.2346735414966, 858.021682841914, 500.2236375013588, 973.4385821011488, 442.737020608561]"
M100690,"[863.7766331887574, 499.27685223541783, 1078.4352353915356, 391.3999876996347, 1227.9592921455308, 409.8854099176882, 1406.3595393625465, 434.4356012632239, 1616.6057738481063, 468.5328107796069, 1551.4502733574761, 666.1591361484006, 1202.9033598473036, 581.4342843156554]"
M100691,"[1616.5258034828496, 468.2831507247419, 1455.0407806705136, 440.1265080118788, 1256.0554366849542, 411.4049285153466, 1130.3651114198988, 398.3703359256935, 1077.0060110715262, 391.26055814951906, 860.7781614049773, 498.2334570924095, 1070.5541800692558, 549.8051060340804, 1552.097280807029, 664.8448134519347]"
M100692,"[863.7766331887574, 499.27685223541783, 1078.4352353915356, 391.3999876996347, 1227.9592921455308, 409.8854099176882, 1406.3595393625465, 434.4356012632239, 1616.6057738481063, 468.5328107796069, 1551.4502733574761, 666.1591361484006, 1202.9033598473036, 581.4342843156554]"
M100693,"[1616.5258034828496, 468.2831507247419, 1455.0407806705136, 440.1265080118788, 1256.0554366849542, 411.4049285153466, 1130.3651114198988, 398.3703359256935, 1077.0060110715262, 391.26055814951906, 860.7781614049773, 498.2334570924095, 1070.5541800692558, 549.8051060340804, 1552.097280807029, 664.8448134519347]"
M100695,"[863.7766331887574, 499.27685223541783, 1078.4352353915356, 391.3999876996347, 1227.9592921455308, 409.8854099176882, 1406.3595393625465, 434.4356012632239, 1616.6057738481063, 468.5328107796069, 1551.4502733574761, 666.1591361484006, 1202.9033598473036, 581.4342843156554]"
M100696,"[1536.1369933293865, 686.6379428110267, 1542.9880383123873, 661.8195518701215, 1326.3237407249828, 610.4711568199731, 1208.143214768217, 582.2295395423913, 979.4895884605609, 530.0253379080735, 857.0271593894192, 498.36049429381535, 832.1921213260407, 512.9092062246907, 962.3619760030585, 547.9972761756255, 1229.5527303400947, 610.4711568199731]"
M100696,"[1614.067630011022, 467.5514572637262, 1542.9880383123873, 454.714358501189, 1388.8395261948665, 429.8959675602839, 1241.5420590603464, 407.64499637188624, 1073.6914569768235, 393.09628444101077, 862.1654431266699, 497.50468770964613, 985.4842528206865, 530.8811444922428, 1203.004931030966, 580.517926374053, 1544.7007995581378, 662.6753584542906]"
M100698,"[1079.0709892838026, 394.21807240645705, 1348.819466221135, 425.47578278460855, 1612.3997263007905, 462.4915085451526, 1551.1309180407811, 664.0218586569372, 1192.5626783257387, 575.1840415228488, 866.8907481351367, 496.2170406614491]"
M100699,"[1536.1369933293865, 686.6379428110267, 1542.9880383123873, 661.8195518701215, 1326.3237407249828, 610.4711568199731, 1208.143214768217, 582.2295395423913, 979.4895884605609, 530.0253379080735, 857.0271593894192, 498.36049429381535, 832.1921213260407, 512.9092062246907, 962.3619760030585, 547.9972761756255, 1229.5527303400947, 610.4711568199731]"
M100699,"[1614.067630011022, 467.5514572637262, 1542.9880383123873, 454.714358501189, 1388.8395261948665, 429.8959675602839, 1241.5420590603464, 407.64499637188624, 1073.6914569768235, 393.09628444101077, 862.1654431266699, 497.50468770964613, 985.4842528206865, 530.8811444922428, 1203.004931030966, 580.517926374053, 1544.7007995581378, 662.6753584542906]"
M100701,"[863.7766331887574, 499.27685223541783, 1078.4352353915356, 391.3999876996347, 1227.9592921455308, 409.8854099176882, 1406.3595393625465, 434.4356012632239, 1616.6057738481063, 468.5328107796069, 1551.4502733574761, 666.1591361484006, 1202.9033598473036, 581.4342843156554]"
M100702,"[1536.1369933293865, 686.6379428110267, 1542.9880383123873, 661.8195518701215, 1326.3237407249828, 610.4711568199731, 1208.143214768217, 582.2295395423913, 979.4895884605609, 530.0253379080735, 857.0271593894192, 498.36049429381535, 832.1921213260407, 512.9092062246907, 962.3619760030585, 547.9972761756255, 1229.5527303400947, 610.4711568199731]"
M100702,"[1614.067630011022, 467.5514572637262, 1542.9880383123873, 454.714358501189, 1388.8395261948665, 429.8959675602839, 1241.5420590603464, 407.64499637188624, 1073.6914569768235, 393.09628444101077, 862.1654431266699, 497.50468770964613, 985.4842528206865, 530.8811444922428, 1203.004931030966, 580.517926374053, 1544.7007995581378, 662.6753584542906]"
M100704,"[863.7766331887574, 499.27685223541783, 1078.4352353915356, 391.3999876996347, 1227.9592921455308, 409.8854099176882, 1406.3595393625465, 434.4356012632239, 1616.6057738481063, 468.5328107796069, 1551.4502733574761, 666.1591361484006, 1202.9033598473036, 581.4342843156554]"
M100705,"[1536.1369933293865, 686.6379428110267, 1542.9880383123873, 661.8195518701215, 1326.3237407249828, 610.4711568199731, 1208.143214768217, 582.2295395423913, 979.4895884605609, 530.0253379080735, 857.0271593894192, 498.36049429381535, 832.1921213260407, 512.9092062246907, 962.3619760030585, 547.9972761756255, 1229.5527303400947, 610.4711568199731]"
M100705,"[1614.067630011022, 467.5514572637262, 1542.9880383123873, 454.714358501189, 1388.8395261948665, 429.8959675602839, 1241.5420590603464, 407.64499637188624, 1073.6914569768235, 393.09628444101077, 862.1654431266699, 497.50468770964613, 985.4842528206865, 530.8811444922428, 1203.004931030966, 580.517926374053, 1544.7007995581378, 662.6753584542906]"
