video_code,points
M100688,"[1465.978845111913, 1078.8150370373044, 1552.0724501007492, 869.2351174139575, 1606.0244293418816, 701.3258655999717, 1641.7357716010847, 555.3226167101893, 1657.6114742162845, 466.8907603476171, 1677.0475909615373, 402.5936395891702, 1705.7074041298556, 363.53636119788445, 1736.5371065533598, 347.36161675708763, 1775.0742345827402, 338.1189056480609, 1835.7057123969876, 337.77922864491995, 1918.463994514266, 344.80507639915317, 1918.463994514266, 1079.2007527005746]"
M100688,"[0.385715663270226, 693.7065066323614, 239.16070827619544, 567.4376128490924, 445.5856723292235, 472.3314550605563, 706.2977210845089, 369.18815717721446, 735.1167907412628, 365.16958712981153, 924.7603645075584, 299.5100262007968, 958.39276715138, 271.9686143102626, 958.39276715138, 257.9645065693129, 910.7468634059659, 242.0931844629034, 709.8129105052717, 245.86930591555424, 541.9525792813248, 245.0499048816884, 523.9004625574737, 260.3402172478688, 550.9780484531183, 285.21904756900216, 478.85856599813405, 313.8274390969421, 294.9292442300211, 371.66424086570686, 101.09946962463252, 464.61220860575, 80.41111668254422, 504.3396510919175, 60.238478914071806, 524.2568029668712, 1.542862653080904, 560.3695926750029]"
M100689,"[1918.4794109217337, 348.86785770123174, 1884.4633528270926, 342.597798284624, 1864.9061888961307, 337.33132654072693, 1783.6687387213678, 332.06485479683005, 1751.7596580403374, 336.9621997739257, 1728.0060413794008, 347.864270028521, 1712.962069124815, 356.140154197502, 1687.3873162920192, 385.4819253420709, 1670.0867481992454, 430.6231117183309, 1654.0339195153567, 496.4226336379747, 1621.6517692373607, 650.6550204235295, 1559.9714829935592, 848.0724755090399, 1464.3670393156665, 1078.4571249487717, 1918.4794109217337, 1078.4571249487717, 1918.4794109217337, 604.2983368688875]"
M100689,"[0.3857187628068929, 697.1419295939859, 109.67885754568344, 633.2843098020719, 320.69036311658374, 530.4627186117019, 454.8720384539767, 468.76976389747995, 642.0771177553396, 393.00648617826005, 696.5743914683333, 371.20692647674116, 733.4321234920684, 366.6928078391152, 910.1987974834509, 303.49514691235123, 927.4993655762248, 289.9527909994732, 954.8069901142636, 276.11457198289213, 953.7248798292846, 263.1265815167401, 933.1647844146839, 253.38558866712617, 884.4698215906302, 247.97392597289613, 749.2060359682581, 250.13859105058813, 703.7574039991413, 246.89159343405012, 615.0243606308651, 243.64459581751214, 560.9188463819163, 246.89159343405012, 526.2913172625892, 263.1265815167401, 553.3440743870635, 291.2672275267362, 503.56700127803066, 336.7251941582681, 462.4468104488296, 329.14886638634607, 123.7462912504101, 467.68743135863394, 118.3357398255153, 489.334082135554, 0.3857187628068929, 543.4507090778538]"
M100690,"[1470.3116491261183, 1078.4571373469191, 1532.3567696363966, 929.821893782432, 1595.5828889541158, 739.1601929690361, 1640.3473583090026, 557.0020451317114, 1669.5257287898787, 411.12457906840757, 1712.26443233412, 355.2842437324365, 1763.8862596478943, 337.73025751761827, 1844.5075066743766, 338.6734957675968, 1918.463994514266, 347.91560417622946, 1918.463994514266, 1078.4571373469191]"
M100690,"[0.5059304685325677, 695.8031273130199, 127.36182313412222, 623.9989968614955, 272.9465290228919, 549.5438240387801, 461.6019656763475, 463.28732455889195, 641.427767947756, 390.095385079742, 704.6823117078229, 369.67525050592883, 731.954740774769, 364.9353986551459, 807.84323904801, 340.05117643853544, 893.2177996054062, 310.42710237114204, 931.1620487420267, 291.4676949680103, 959.6202355944921, 274.87821349026984, 956.0629622379339, 257.10376904983394, 911.004166388197, 246.43910238557228, 876.6171906081346, 239.32932460939787, 741.4408030589241, 247.62406534826798, 675.0383670698382, 247.62406534826798, 565.9486508020541, 248.80902831096378, 520.8898549523171, 268.95339867679127, 463.9734812473864, 312.7970282965335, 238.67950199870194, 406.4091023494966, 122.47523901780164, 458.54747270810896, 0.385715663270226, 515.7014591254901]"
M100691,"[1465.978845111913, 1078.8150370373044, 1552.0724501007492, 869.2351174139575, 1606.0244293418816, 701.3258655999717, 1641.7357716010847, 555.3226167101893, 1657.6114742162845, 466.8907603476171, 1677.0475909615373, 402.5936395891702, 1705.7074041298556, 363.53636119788445, 1736.5371065533598, 347.36161675708763, 1775.0742345827402, 338.1189056480609, 1835.7057123969876, 337.77922864491995, 1918.463994514266, 344.80507639915317, 1918.463994514266, 1079.2007527005746]"
M100691,"[0.385715663270226, 693.7065066323614, 239.16070827619544, 567.4376128490924, 445.5856723292235, 472.3314550605563, 706.2977210845089, 369.18815717721446, 735.1167907412628, 365.16958712981153, 924.7603645075584, 299.5100262007968, 958.39276715138, 271.9686143102626, 958.39276715138, 257.9645065693129, 910.7468634059659, 242.0931844629034, 709.8129105052717, 245.86930591555424, 541.9525792813248, 245.0499048816884, 523.9004625574737, 260.3402172478688, 550.9780484531183, 285.21904756900216, 478.85856599813405, 313.8274390969421, 294.9292442300211, 371.66424086570686, 101.09946962463252, 464.61220860575, 80.41111668254422, 504.3396510919175, 60.238478914071806, 524.2568029668712, 1.542862653080904, 560.3695926750029]"
M100692,"[1470.3116491261183, 1078.4571373469191, 1532.3567696363966, 929.821893782432, 1595.5828889541158, 739.1601929690361, 1640.3473583090026, 557.0020451317114, 1669.5257287898787, 411.12457906840757, 1712.26443233412, 355.2842437324365, 1763.8862596478943, 337.73025751761827, 1844.5075066743766, 338.6734957675968, 1918.463994514266, 347.91560417622946, 1918.463994514266, 1078.4571373469191]"
M100692,"[0.5059304685325677, 695.8031273130199, 127.36182313412222, 623.9989968614955, 272.9465290228919, 549.5438240387801, 461.6019656763475, 463.28732455889195, 641.427767947756, 390.095385079742, 704.6823117078229, 369.67525050592883, 731.954740774769, 364.9353986551459, 807.84323904801, 340.05117643853544, 893.2177996054062, 310.42710237114204, 931.1620487420267, 291.4676949680103, 959.6202355944921, 274.87821349026984, 956.0629622379339, 257.10376904983394, 911.004166388197, 246.43910238557228, 876.6171906081346, 239.32932460939787, 741.4408030589241, 247.62406534826798, 675.0383670698382, 247.62406534826798, 565.9486508020541, 248.80902831096378, 520.8898549523171, 268.95339867679127, 463.9734812473864, 312.7970282965335, 238.67950199870194, 406.4091023494966, 122.47523901780164, 458.54747270810896, 0.385715663270226, 515.7014591254901]"
M100693,"[1465.978845111913, 1078.8150370373044, 1552.0724501007492, 869.2351174139575, 1606.0244293418816, 701.3258655999717, 1641.7357716010847, 555.3226167101893, 1657.6114742162845, 466.8907603476171, 1677.0475909615373, 402.5936395891702, 1705.7074041298556, 363.53636119788445, 1736.5371065533598, 347.36161675708763, 1775.0742345827402, 338.1189056480609, 1835.7057123969876, 337.77922864491995, 1918.463994514266, 344.80507639915317, 1918.463994514266, 1079.2007527005746]"
M100693,"[0.385715663270226, 693.7065066323614, 239.16070827619544, 567.4376128490924, 445.5856723292235, 472.3314550605563, 706.2977210845089, 369.18815717721446, 735.1167907412628, 365.16958712981153, 924.7603645075584, 299.5100262007968, 958.39276715138, 271.9686143102626, 958.39276715138, 257.9645065693129, 910.7468634059659, 242.0931844629034, 709.8129105052717, 245.86930591555424, 541.9525792813248, 245.0499048816884, 523.9004625574737, 260.3402172478688, 550.9780484531183, 285.21904756900216, 478.85856599813405, 313.8274390969421, 294.9292442300211, 371.66424086570686, 101.09946962463252, 464.61220860575, 80.41111668254422, 504.3396510919175, 60.238478914071806, 524.2568029668712, 1.542862653080904, 560.3695926750029]"
M100695,"[1470.3116491261183, 1078.4571373469191, 1532.3567696363966, 929.821893782432, 1595.5828889541158, 739.1601929690361, 1640.3473583090026, 557.0020451317114, 1669.5257287898787, 411.12457906840757, 1712.26443233412, 355.2842437324365, 1763.8862596478943, 337.73025751761827, 1844.5075066743766, 338.6734957675968, 1918.463994514266, 347.91560417622946, 1918.463994514266, 1078.4571373469191]"
M100695,"[0.5059304685325677, 695.8031273130199, 127.36182313412222, 623.9989968614955, 272.9465290228919, 549.5438240387801, 461.6019656763475, 463.28732455889195, 641.427767947756, 390.095385079742, 704.6823117078229, 369.67525050592883, 731.954740774769, 364.9353986551459, 807.84323904801, 340.05117643853544, 893.2177996054062, 310.42710237114204, 931.1620487420267, 291.4676949680103, 959.6202355944921, 274.87821349026984, 956.0629622379339, 257.10376904983394, 911.004166388197, 246.43910238557228, 876.6171906081346, 239.32932460939787, 741.4408030589241, 247.62406534826798, 675.0383670698382, 247.62406534826798, 565.9486508020541, 248.80902831096378, 520.8898549523171, 268.95339867679127, 463.9734812473864, 312.7970282965335, 238.67950199870194, 406.4091023494966, 122.47523901780164, 458.54747270810896, 0.385715663270226, 515.7014591254901]"
M100696,"[1918.463994514266, 1076.8037156646108, 1918.463994514266, 878.5326226159341, 1918.463994514266, 691.8113019778598, 1918.463994514266, 532.0394502978583, 1918.463994514266, 514.7147916819546, 1918.463994514266, 464.66577790267684, 1918.4504235160089, 392.10109332122585, 1914.8931501594507, 345.8875377760922, 1871.0201120952331, 338.7777599999178, 1784.4597937523179, 337.59279703722206, 1721.61463111979, 354.1822785149623, 1683.6703819831696, 390.91613035853015, 1658.769468487262, 484.52820441149333, 1618.4537037796028, 665.8275377039408, 1561.5373300746721, 845.9419080336927, 1470.233980589679, 1078.4571373469191]"
M100696,"[2.0117220487859626, 540.4088505953963, 3.554584701866954, 701.2435381633995, 140.55091541624284, 619.9419126673309, 299.1840165326482, 538.5613960482096, 459.12450712578607, 467.6083406852235, 703.5274213947607, 370.2966553454151, 733.1713660327456, 367.92672942002366, 918.1495805737705, 301.5688035090625, 938.3074629276003, 286.16428499401786, 957.2795874959105, 275.49961832975623, 958.4653452814299, 262.46502574010316, 947.7935252117553, 254.170285001233, 921.7068539303287, 244.69058129966714, 883.7626047937082, 242.3206553742757, 689.298327968528, 238.76576648618845, 656.0971099739851, 250.6153961131458, 612.2240719097676, 249.43043315045006, 563.6080027034725, 252.98532203853728, 535.1498158510071, 261.2800627774074, 544.6358781351623, 280.2394701805393, 557.0521716208564, 303.4022239482278, 451.77205106772533, 323.4887846623191, 119.16733900178251, 457.39918942292815, 90.33265630251731, 494.89410275589864]"
M100698,"[1920.0214180778287, 351.624867029207, 1867.3204573270084, 338.46366884031454, 1773.5665351764071, 340.10888333241115, 1712.7084519670077, 361.4957303698849, 1667.911983920212, 420.8487641130527, 1650.0247385561688, 506.0879040021267, 1607.259827936004, 696.9247364591961, 1527.5893327155632, 937.5272598446619, 1469.2772485291825, 1079.9994488166271, 1920.0214180778287, 1079.9994488166271]"
M100698,"[1.9274148284714823, 688.6990405426259, 6.8618565513051, 568.6034188944079, 126.9328639681177, 484.701056964653, 121.99842224528409, 461.6689483670935, 317.7304615734062, 392.57285791436055, 485.50091544986475, 328.412222665961, 548.0036870780117, 305.3801611363906, 533.2002677928625, 260.96120550135726, 625.3095015247168, 252.73546251679798, 727.287618702237, 244.50976660022783, 931.2437589406317, 247.8000543804537, 957.560750090195, 265.8966607056907, 918.0854045408212, 300.44470593205716, 852.0873288499877, 326.7670081738643, 740.4460672186954, 364.6053882484458, 705.9051633921554, 369.54089052076836, 455.8943592295104, 466.6044035714269, 220.68688023536663, 576.8291618789673]"
M100699,"[1918.463994514266, 1076.8037156646108, 1918.463994514266, 878.5326226159341, 1918.463994514266, 691.8113019778598, 1918.463994514266, 532.0394502978583, 1918.463994514266, 514.7147916819546, 1918.463994514266, 464.66577790267684, 1918.4504235160089, 392.10109332122585, 1914.8931501594507, 345.8875377760922, 1871.0201120952331, 338.7777599999178, 1784.4597937523179, 337.59279703722206, 1721.61463111979, 354.1822785149623, 1683.6703819831696, 390.91613035853015, 1658.769468487262, 484.52820441149333, 1618.4537037796028, 665.8275377039408, 1561.5373300746721, 845.9419080336927, 1470.233980589679, 1078.4571373469191]"
M100699,"[2.0117220487859626, 540.4088505953963, 3.554584701866954, 701.2435381633995, 140.55091541624284, 619.9419126673309, 299.1840165326482, 538.5613960482096, 459.12450712578607, 467.6083406852235, 703.5274213947607, 370.2966553454151, 733.1713660327456, 367.92672942002366, 918.1495805737705, 301.5688035090625, 938.3074629276003, 286.16428499401786, 957.2795874959105, 275.49961832975623, 958.4653452814299, 262.46502574010316, 947.7935252117553, 254.170285001233, 921.7068539303287, 244.69058129966714, 883.7626047937082, 242.3206553742757, 689.298327968528, 238.76576648618845, 656.0971099739851, 250.6153961131458, 612.2240719097676, 249.43043315045006, 563.6080027034725, 252.98532203853728, 535.1498158510071, 261.2800627774074, 544.6358781351623, 280.2394701805393, 557.0521716208564, 303.4022239482278, 451.77205106772533, 323.4887846623191, 119.16733900178251, 457.39918942292815, 90.33265630251731, 494.89410275589864]"
M100701,"[1470.3116491261183, 1078.4571373469191, 1532.3567696363966, 929.821893782432, 1595.5828889541158, 739.1601929690361, 1640.3473583090026, 557.0020451317114, 1669.5257287898787, 411.12457906840757, 1712.26443233412, 355.2842437324365, 1763.8862596478943, 337.73025751761827, 1844.5075066743766, 338.6734957675968, 1918.463994514266, 347.91560417622946, 1918.463994514266, 1078.4571373469191]"
M100701,"[0.5059304685325677, 695.8031273130199, 127.36182313412222, 623.9989968614955, 272.9465290228919, 549.5438240387801, 461.6019656763475, 463.28732455889195, 641.427767947756, 390.095385079742, 704.6823117078229, 369.67525050592883, 731.954740774769, 364.9353986551459, 807.84323904801, 340.05117643853544, 893.2177996054062, 310.42710237114204, 931.1620487420267, 291.4676949680103, 959.6202355944921, 274.87821349026984, 956.0629622379339, 257.10376904983394, 911.004166388197, 246.43910238557228, 876.6171906081346, 239.32932460939787, 741.4408030589241, 247.62406534826798, 675.0383670698382, 247.62406534826798, 565.9486508020541, 248.80902831096378, 520.8898549523171, 268.95339867679127, 463.9734812473864, 312.7970282965335, 238.67950199870194, 406.4091023494966, 122.47523901780164, 458.54747270810896, 0.385715663270226, 515.7014591254901]"
M100702,"[1823.233373826494, 1078.4571373469191, 1918.463994514266, 1078.4571373469191, 1918.463994514266, 814.9326916714301, 1918.463994514266, 776.4334503027549, 1918.463994514266, 667.4842134773218, 1918.463994514266, 484.22782456242834, 1916.9082388825257, 394.029671637577, 1913.3509655259675, 347.81611609244334, 1869.47792746175, 340.7063383162689, 1782.9176091188347, 339.52137535357315, 1720.0724464863067, 356.11085683131347, 1682.1281973496864, 392.8447086748813, 1657.2272838537788, 486.4567827278444, 1616.9115191461196, 667.756116020292, 1559.995145441189, 847.8704863500438, 1468.6917959561958, 1078.4571373469191]"
M100702,"[0.385715663270226, 561.1456925691239, 1.9285783163512176, 703.96191938004, 138.92490903072712, 622.6602938839715, 297.55801014713245, 541.2797772648502, 457.49850074027034, 470.326721901864, 701.9014150092449, 373.0150365620556, 731.5453596472298, 370.6451106366642, 916.523574188255, 304.28718472570296, 936.6814565420844, 288.8826662106584, 955.653581110395, 278.21799954639675, 956.8393388959144, 265.1834069567437, 946.1675188262396, 256.8886662178735, 920.0808475448132, 247.40896251630764, 882.1365984081926, 245.0390365909162, 687.6723215830124, 241.48414770282895, 654.4711035884693, 253.3337773297863, 610.5980655242519, 252.14881436709055, 531.6642058904368, 259.01082728873865, 559.7988387925054, 307.7483284499625, 515.0546033337938, 325.009526777896, 454.890877011993, 320.44682147518745, 276.33155227593824, 387.852304788618, 99.27318902212465, 492.57024131141435, 90.62968670453019, 518.5744097430791]"
M100704,"[1470.3116491261183, 1078.4571373469191, 1532.3567696363966, 929.821893782432, 1595.5828889541158, 739.1601929690361, 1640.3473583090026, 557.0020451317114, 1669.5257287898787, 411.12457906840757, 1712.26443233412, 355.2842437324365, 1763.8862596478943, 337.73025751761827, 1844.5075066743766, 338.6734957675968, 1918.463994514266, 347.91560417622946, 1918.463994514266, 1078.4571373469191]"
M100704,"[0.5059304685325677, 695.8031273130199, 127.36182313412222, 623.9989968614955, 272.9465290228919, 549.5438240387801, 461.6019656763475, 463.28732455889195, 641.427767947756, 390.095385079742, 704.6823117078229, 369.67525050592883, 731.954740774769, 364.9353986551459, 807.84323904801, 340.05117643853544, 893.2177996054062, 310.42710237114204, 931.1620487420267, 291.4676949680103, 959.6202355944921, 274.87821349026984, 956.0629622379339, 257.10376904983394, 911.004166388197, 246.43910238557228, 876.6171906081346, 239.32932460939787, 741.4408030589241, 247.62406534826798, 675.0383670698382, 247.62406534826798, 565.9486508020541, 248.80902831096378, 520.8898549523171, 268.95339867679127, 463.9734812473864, 312.7970282965335, 238.67950199870194, 406.4091023494966, 122.47523901780164, 458.54747270810896, 0.385715663270226, 515.7014591254901]"
M100705,"[1918.463994514266, 1078.4571373469191, 1918.463994514266, 862.491281836516, 1918.463994514266, 681.5448474037433, 1918.463994514266, 521.8373106118447, 1918.463994514266, 457.25793799342193, 1918.463994514266, 433.5426425456623, 1916.5225232192554, 392.10109332122585, 1912.9652498626972, 345.8875377760922, 1869.0922117984796, 338.7777599999178, 1782.5318934555644, 337.59279703722206, 1719.6867308230364, 354.1822785149623, 1681.7424816864163, 390.91613035853015, 1656.8415681905085, 484.52820441149333, 1616.5258034828496, 665.8275377039408, 1559.6094297779186, 845.9419080336927, 1468.3060802929256, 1078.4571373469191]"
M100705,"[1.542862653080904, 550.0579110549454, 0.3857156632701383, 699.0340164848494, 137.38204637764605, 617.7323909887808, 296.01514749405135, 536.3518743696595, 455.95563808718924, 465.39881900667336, 700.358552356164, 368.08713366686504, 730.0024969941488, 365.71720774147354, 914.9807115351738, 299.3592818305124, 935.1385938890036, 283.95476331546774, 954.1107184573136, 273.2900966512061, 955.296476242833, 260.2555040615531, 944.6246561731584, 251.96076332268288, 918.537984891732, 242.48105962111703, 880.5937357551114, 240.11113369572558, 686.1294589299313, 236.55624480763834, 652.9282409353882, 248.4058744345957, 609.0552028711708, 247.22091147189994, 560.4391336648756, 250.7758003599872, 531.9809468124104, 259.07054109885735, 541.4670090965656, 278.02994850198917, 556.7335076708982, 298.3567576795511, 447.53723486279716, 321.55897027748233, 124.88384119818227, 449.684445552433, 108.84371072919564, 484.1797658187659]"
M100707,"[1823.233373826494, 1078.4571373469191, 1918.463994514266, 1078.4571373469191, 1918.463994514266, 814.9326916714301, 1918.463994514266, 776.4334503027549, 1918.463994514266, 667.4842134773218, 1918.463994514266, 484.22782456242834, 1916.9082388825257, 394.029671637577, 1913.3509655259675, 347.81611609244334, 1869.47792746175, 340.7063383162689, 1782.9176091188347, 339.52137535357315, 1720.0724464863067, 356.11085683131347, 1682.1281973496864, 392.8447086748813, 1657.2272838537788, 486.4567827278444, 1616.9115191461196, 667.756116020292, 1559.995145441189, 847.8704863500438, 1468.6917959561958, 1078.4571373469191]"
M100707,"[0.385715663270226, 561.1456925691239, 1.9285783163512176, 703.96191938004, 138.92490903072712, 622.6602938839715, 297.55801014713245, 541.2797772648502, 457.49850074027034, 470.326721901864, 701.9014150092449, 373.0150365620556, 731.5453596472298, 370.6451106366642, 916.523574188255, 304.28718472570296, 936.6814565420844, 288.8826662106584, 955.653581110395, 278.21799954639675, 956.8393388959144, 265.1834069567437, 946.1675188262396, 256.8886662178735, 920.0808475448132, 247.40896251630764, 882.1365984081926, 245.0390365909162, 687.6723215830124, 241.48414770282895, 654.4711035884693, 253.3337773297863, 610.5980655242519, 252.14881436709055, 531.6642058904368, 259.01082728873865, 559.7988387925054, 307.7483284499625, 515.0546033337938, 325.009526777896, 454.890877011993, 320.44682147518745, 276.33155227593824, 387.852304788618, 99.27318902212465, 492.57024131141435, 90.62968670453019, 518.5744097430791]"
M100708,"[1465.978845111913, 1078.8150370373044, 1552.0724501007492, 869.2351174139575, 1606.0244293418816, 701.3258655999717, 1641.7357716010847, 555.3226167101893, 1657.6114742162845, 466.8907603476171, 1677.0475909615373, 402.5936395891702, 1705.7074041298556, 363.53636119788445, 1736.5371065533598, 347.36161675708763, 1775.0742345827402, 338.1189056480609, 1835.7057123969876, 337.77922864491995, 1918.463994514266, 344.80507639915317, 1918.463994514266, 1079.2007527005746]"
M100708,"[0.385715663270226, 693.7065066323614, 239.16070827619544, 567.4376128490924, 445.5856723292235, 472.3314550605563, 706.2977210845089, 369.18815717721446, 735.1167907412628, 365.16958712981153, 924.7603645075584, 299.5100262007968, 958.39276715138, 271.9686143102626, 958.39276715138, 257.9645065693129, 910.7468634059659, 242.0931844629034, 709.8129105052717, 245.86930591555424, 541.9525792813248, 245.0499048816884, 523.9004625574737, 260.3402172478688, 550.9780484531183, 285.21904756900216, 478.85856599813405, 313.8274390969421, 294.9292442300211, 371.66424086570686, 101.09946962463252, 464.61220860575, 80.41111668254422, 504.3396510919175, 60.238478914071806, 524.2568029668712, 1.542862653080904, 560.3695926750029]"
M100710,"[1920.0214180778287, 351.624867029207, 1867.3204573270084, 338.46366884031454, 1773.5665351764071, 340.10888333241115, 1712.7084519670077, 361.4957303698849, 1667.911983920212, 420.8487641130527, 1650.0247385561688, 506.0879040021267, 1607.259827936004, 696.9247364591961, 1527.5893327155632, 937.5272598446619, 1469.2772485291825, 1079.9994488166271, 1920.0214180778287, 1079.9994488166271]"
M100710,"[1.5428750512281855, 698.5699509512928, 1.5428750512281855, 570.2485863185154, 126.17690403294719, 484.701056964653, 121.24246231011357, 461.6689483670935, 316.9745016382357, 392.57285791436055, 484.74495551469425, 328.412222665961, 546.3588104259683, 310.3155692727348, 531.5555793741149, 254.38067700889462, 624.5535415895463, 252.73546251679798, 726.5316587670665, 244.50976660022783, 952.4206634921134, 249.65081478108684, 958.588692116493, 274.3279966667757, 920.0385132141173, 299.00517855246443, 861.4422412825056, 326.7670081738643, 739.690107283525, 364.6053882484458, 705.1492034569849, 369.54089052076836, 455.13839929433993, 466.6044035714269, 164.76342698209572, 603.1514641207744]"
M100711,"[1470.3116491261183, 1078.4571373469191, 1532.3567696363966, 929.821893782432, 1595.5828889541158, 739.1601929690361, 1640.3473583090026, 557.0020451317114, 1669.5257287898787, 411.12457906840757, 1712.26443233412, 355.2842437324365, 1763.8862596478943, 337.73025751761827, 1844.5075066743766, 338.6734957675968, 1918.463994514266, 347.91560417622946, 1918.463994514266, 1078.4571373469191]"
M100711,"[0.5059304685325677, 695.8031273130199, 127.36182313412222, 623.9989968614955, 272.9465290228919, 549.5438240387801, 461.6019656763475, 463.28732455889195, 641.427767947756, 390.095385079742, 704.6823117078229, 369.67525050592883, 731.954740774769, 364.9353986551459, 807.84323904801, 340.05117643853544, 893.2177996054062, 310.42710237114204, 931.1620487420267, 291.4676949680103, 959.6202355944921, 274.87821349026984, 956.0629622379339, 257.10376904983394, 911.004166388197, 246.43910238557228, 876.6171906081346, 239.32932460939787, 741.4408030589241, 247.62406534826798, 675.0383670698382, 247.62406534826798, 565.9486508020541, 248.80902831096378, 520.8898549523171, 268.95339867679127, 463.9734812473864, 312.7970282965335, 238.67950199870194, 406.4091023494966, 122.47523901780164, 458.54747270810896, 0.385715663270226, 515.7014591254901]"
M100712,"[1465.978845111913, 1078.8150370373044, 1552.0724501007492, 869.2351174139575, 1606.0244293418816, 701.3258655999717, 1641.7357716010847, 555.3226167101893, 1657.6114742162845, 466.8907603476171, 1677.0475909615373, 402.5936395891702, 1705.7074041298556, 363.53636119788445, 1736.5371065533598, 347.36161675708763, 1775.0742345827402, 338.1189056480609, 1835.7057123969876, 337.77922864491995, 1918.463994514266, 344.80507639915317, 1918.463994514266, 1079.2007527005746]"
M100712,"[0.385715663270226, 693.7065066323614, 239.16070827619544, 567.4376128490924, 445.5856723292235, 472.3314550605563, 706.2977210845089, 369.18815717721446, 735.1167907412628, 365.16958712981153, 924.7603645075584, 299.5100262007968, 958.39276715138, 271.9686143102626, 958.39276715138, 257.9645065693129, 910.7468634059659, 242.0931844629034, 709.8129105052717, 245.86930591555424, 541.9525792813248, 245.0499048816884, 523.9004625574737, 260.3402172478688, 550.9780484531183, 285.21904756900216, 478.85856599813405, 313.8274390969421, 294.9292442300211, 371.66424086570686, 101.09946962463252, 464.61220860575, 80.41111668254422, 504.3396510919175, 60.238478914071806, 524.2568029668712, 1.542862653080904, 560.3695926750029]"
M100714,"[1470.3116491261183, 1078.4571373469191, 1532.3567696363966, 929.821893782432, 1595.5828889541158, 739.1601929690361, 1640.3473583090026, 557.0020451317114, 1669.5257287898787, 411.12457906840757, 1712.26443233412, 355.2842437324365, 1763.8862596478943, 337.73025751761827, 1844.5075066743766, 338.6734957675968, 1918.463994514266, 347.91560417622946, 1918.463994514266, 1078.4571373469191]"
M100714,"[0.5059304685325677, 695.8031273130199, 127.36182313412222, 623.9989968614955, 272.9465290228919, 549.5438240387801, 461.6019656763475, 463.28732455889195, 641.427767947756, 390.095385079742, 704.6823117078229, 369.67525050592883, 731.954740774769, 364.9353986551459, 807.84323904801, 340.05117643853544, 893.2177996054062, 310.42710237114204, 931.1620487420267, 291.4676949680103, 959.6202355944921, 274.87821349026984, 956.0629622379339, 257.10376904983394, 911.004166388197, 246.43910238557228, 876.6171906081346, 239.32932460939787, 741.4408030589241, 247.62406534826798, 675.0383670698382, 247.62406534826798, 565.9486508020541, 248.80902831096378, 520.8898549523171, 268.95339867679127, 463.9734812473864, 312.7970282965335, 238.67950199870194, 406.4091023494966, 122.47523901780164, 458.54747270810896, 0.385715663270226, 515.7014591254901]"
M100715,"[1823.233373826494, 1078.4571373469191, 1918.463994514266, 1078.4571373469191, 1918.463994514266, 814.9326916714301, 1918.463994514266, 776.4334503027549, 1918.463994514266, 667.4842134773218, 1918.463994514266, 484.22782456242834, 1916.9082388825257, 394.029671637577, 1913.3509655259675, 347.81611609244334, 1869.47792746175, 340.7063383162689, 1782.9176091188347, 339.52137535357315, 1720.0724464863067, 356.11085683131347, 1682.1281973496864, 392.8447086748813, 1657.2272838537788, 486.4567827278444, 1616.9115191461196, 667.756116020292, 1559.995145441189, 847.8704863500438, 1468.6917959561958, 1078.4571373469191]"
M100715,"[0.385715663270226, 561.1456925691239, 1.9285783163512176, 703.96191938004, 138.92490903072712, 622.6602938839715, 297.55801014713245, 541.2797772648502, 457.49850074027034, 470.326721901864, 701.9014150092449, 373.0150365620556, 731.5453596472298, 370.6451106366642, 916.523574188255, 304.28718472570296, 936.6814565420844, 288.8826662106584, 955.653581110395, 278.21799954639675, 956.8393388959144, 265.1834069567437, 946.1675188262396, 256.8886662178735, 920.0808475448132, 247.40896251630764, 882.1365984081926, 245.0390365909162, 687.6723215830124, 241.48414770282895, 654.4711035884693, 253.3337773297863, 610.5980655242519, 252.14881436709055, 531.6642058904368, 259.01082728873865, 559.7988387925054, 307.7483284499625, 515.0546033337938, 325.009526777896, 454.890877011993, 320.44682147518745, 276.33155227593824, 387.852304788618, 99.27318902212465, 492.57024131141435, 90.62968670453019, 518.5744097430791]"
M100716,"[1465.978845111913, 1078.8150370373044, 1552.0724501007492, 869.2351174139575, 1606.0244293418816, 701.3258655999717, 1641.7357716010847, 555.3226167101893, 1657.6114742162845, 466.8907603476171, 1677.0475909615373, 402.5936395891702, 1705.7074041298556, 363.53636119788445, 1736.5371065533598, 347.36161675708763, 1775.0742345827402, 338.1189056480609, 1835.7057123969876, 337.77922864491995, 1918.463994514266, 344.80507639915317, 1918.463994514266, 1079.2007527005746]"
M100716,"[0.385715663270226, 693.7065066323614, 239.16070827619544, 567.4376128490924, 445.5856723292235, 472.3314550605563, 706.2977210845089, 369.18815717721446, 735.1167907412628, 365.16958712981153, 924.7603645075584, 299.5100262007968, 958.39276715138, 271.9686143102626, 958.39276715138, 257.9645065693129, 910.7468634059659, 242.0931844629034, 709.8129105052717, 245.86930591555424, 541.9525792813248, 245.0499048816884, 523.9004625574737, 260.3402172478688, 550.9780484531183, 285.21904756900216, 478.85856599813405, 313.8274390969421, 294.9292442300211, 371.66424086570686, 101.09946962463252, 464.61220860575, 80.41111668254422, 504.3396510919175, 60.238478914071806, 524.2568029668712, 1.542862653080904, 560.3695926750029]"
